Tweets,len,ID,Date,Source,Likes,RTs,User Location,Geo,Coordinates,SA
RT @JamesMelville: The latest daily number of UK #COVID19 deaths has matched Italy’s worst day and we are still a week or so away from the…,139,1248217669121257475,Thu Apr 09 11:54:17 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,2005,nan,nan,nan,-0.16666666666666666
RT @TrumpNewsPolls: Disgraceful. #coronavirus #covid #covid19 #CDC #CoronaVirusUpdates https://t.co/t5egwoYm2J,110,1248461623519412225,Fri Apr 10 04:03:40 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,2,nan,nan,nan,0.0
RT @realDonaldTrump: Thank you Frank. It’s ABC Fake News. They knew they were wrong when they went with this Hoax of a story! https://t.co/…,140,1248476987133321221,Fri Apr 10 05:04:43 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,16645,nan,nan,nan,-0.5
"RT @MyDoncaster: 65,000 #covid19 cases in the UK. 
An historic address by the Queen. 
The Prime Minister in intensive care. 
STILL some peo…",140,1248520264704540673,Fri Apr 10 07:56:42 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,560,nan,nan,nan,0.0
"RT @AnAthenianToLDN: Σύμφωνα με τον ΠΟΥ και τον επικεφαλής του Tedros Adhanom Ghebreyesus σε σημερινές δηλώσεις, ο #Covid19 έχει 10 φορές μ…",140,1248561166068170753,Fri Apr 10 10:39:13 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,3,nan,nan,nan,0.0
Live Webinar | Don't miss our #immigration and #businesstravel experts from #Ireland #Switzerland #Spain #France and #Netherlands as they examine #COVID19 #travel impacts in their respective countries. Sign up today! https://t.co/pqORJhWnUc https://t.co/EIz9N9vUQl,264,1248629111133818880,Fri Apr 10 15:09:13 +0000 2020,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>",0,0,nan,nan,nan,0.06818181818181818
RT @TigerRajaSingh: Do you agree with me? https://t.co/shGwGkpiVW,65,1249181997597155330,Sun Apr 12 03:46:11 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,2094,nan,nan,nan,0.0
@eugenegu @realDonaldTrump Can you be our president? The #IdiotInChief that we have needs to move on. #COVID19,110,1249427800588611585,Sun Apr 12 20:02:55 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,nan,nan,nan,0.0
RT @ijzcg: Četiri novooboljela su kontakti ranije potvrđenih slučajeva dok se kod jednog novooboljeolog iz Podgorice utvrđuje izvor obolije…,140,1249430664035864580,Sun Apr 12 20:14:18 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,8,nan,nan,nan,0.22424242424242424
"RT @SolifeG: ""Made For Heroes - Soutien au personnel soignant et techniciens de service"" livre des repas gourmands au personnel dans les hô…",140,1249704640490491904,Mon Apr 13 14:22:59 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,1,nan,nan,nan,0.0
RT @SSalud_mx: #MédicosDelBienestar: Convocatoria especial para la atención del #COVID19. ¡Inscríbete ya! ➡️ https://t.co/3H4Q8mvMSm https:…,140,1249782780780781568,Mon Apr 13 19:33:29 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,47,nan,nan,nan,0.44642857142857145
COVID-19 Lockdown: Civil Defense Shot Driver Dead In Ebonyi #CivilDefense #COVID19 #dead #driver #Ebonyi #Lockdown https://t.co/fU0GKkCVRG,138,1250500545523200000,Wed Apr 15 19:05:37 +0000 2020,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",0,0,nan,nan,nan,-0.2
RT @lentaruofficial: Уличный художник Бэнкси продолжает творить в условиях карантина. Новую работу он сделал в своей ванной комнате. Правда…,140,1250536539165274114,Wed Apr 15 21:28:39 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,10,nan,nan,nan,0.13636363636363635
"RT @Produccion_Ecu: #EnMedios | Sigue la entrevista del ministro @IvanOntanedaB, a través de @ecuavisa, donde hablará sobre la incidencia d…",140,1250615485990920193,Thu Apr 16 02:42:21 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,29,nan,nan,nan,0.0
RT @GossipRoomOff: Le rappeur Jul annonce qu’il va vendre aux enchères tous ses disques ainsi que toutes ses certifications et donner 30 00…,140,1250696602005712896,Thu Apr 16 08:04:41 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,844,nan,nan,nan,0.0
"RT @LotusOak2: Dr. Stephen Smith, an infectious disease specialist, on using hydroxychloroquine/azithromycin combo to treat #COVID19 patien…",140,1251197123749720064,Fri Apr 17 17:13:35 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,16150,nan,nan,nan,0.0
"RT @twtanas: I have to disagree. This is speedier and cost effective compared to prison.  They learnt their lesson, 0 criminal record and 0…",140,1251433610042675200,Sat Apr 18 08:53:17 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,970,nan,nan,nan,0.09999999999999998
"RT @NCDCgov: Eighty-six new cases of #COVID19 have been reported;

70 in Lagos
7 in FCT
3 in Katsina
3 in Akwa Ibom
1 in Jigawa
1 in Bauchi…",140,1252009347917516805,Sun Apr 19 23:01:04 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,12478,nan,nan,nan,0.13636363636363635
"RT @medpagetoday: Should healthcare workers on the frontlines of #COVID19 receive hazard pay, or is it part of their commitment to the heal…",140,1253817746854498305,Fri Apr 24 22:47:00 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,9,nan,nan,nan,0.0
"RT @capt_amarinder: Happy with the progress so far in Wheat Procurement. In the first 10 days, we have procured a total of 35.07 lakh MT, w…",140,1253933752159526912,Sat Apr 25 06:27:58 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,375,nan,nan,nan,0.2875
RT @wonder_m_r: Ahora que estamos en cuarentena por el #COVID19 ha aumentado el interés por tener plantas y cuidarlas. Lamentablemente no t…,140,1254615694739673093,Mon Apr 27 03:37:45 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,16729,nan,nan,nan,0.0625
RT @GovPritzker: We have to figure out how to live with #COVID19 until it can be vanquished – and to do so in a way that best supports our…,139,1257918625811496960,Wed May 06 06:22:26 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,1598,nan,nan,nan,0.5681818181818181
"Speech droplets generated by #asymptomatic #coronavirus carriers. #COVID19Aus 

substantial probability that normal speaking causes airborne virus transmission in confined environments.

https://t.co/k0XXxcA3ue
pubs, nightclubs, restaurants may have issues eventually",267,1260929643864965121,Thu May 14 13:47:08 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,nan,nan,nan,0.15
"Increíble, ni en un sketch de humor hacen algo así... 😳 https://t.co/wgPRZPNGi2",79,1234918929086189569,Tue Mar 03 19:09:51 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,nan,nan,nan,0.9
"RT @JacobCanfield: I decided to read almost every paper that exists on #CoronaVirus today.

My background is Biology and Neurology and I'm…",139,1235870842321612800,Fri Mar 06 10:12:24 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,6705,nan,nan,nan,0.0
"RT @RealDonalDrumpf: Russia, if you’re listening, if you have any spare #coronavirus testing kits, could I borrow a million of them?",132,1235923013851205633,Fri Mar 06 13:39:43 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,14,nan,nan,nan,0.0
RT @DrEricDing: Current status of case count in the US. Some “presumed positives” from state labs that tested positive but awaiting CDC con…,140,1236060080635707392,Fri Mar 06 22:44:22 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,202,nan,nan,nan,0.11363636363636363
RT @julialindau: I just landed at JFK after reporting on #coronavirus in Milan and Lombardy —the epicenter of Italy’s  outbreak— for @vicen…,140,1236116969545482240,Sat Mar 07 02:30:26 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,60849,nan,nan,nan,0.0
"RT @CroissantPig: Some awesome member of the public put this sign up a grocery store here in Adelaide, South Australia 😂😂 #coronavirus #toi…",140,1236549868966932480,Sun Mar 08 07:10:37 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,1202,nan,nan,nan,0.5
"RT @ECDC_EU: How to minimise the spread of COVID-19?
See our infographic on non-pharmaceutical measures!

#COVID19 #SARSCoV2
https://t.co/T…",140,1237068192314466304,Mon Mar 09 17:30:15 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,118,nan,nan,nan,0.0
RT @ReSisterSteph: @_ReaalAmerican_ @GOP @PressSec It is not the #coronavirus but rather the trump administration's utter incompetence in d…,140,1237068836786094087,Mon Mar 09 17:32:48 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,37,nan,nan,nan,0.0
"RT @labisbeticah: Please, please guys. Here in northern #Italy we made one big mistake. Everybody kept saying ""It's just flu"" and now our i…",140,1237161212007374848,Mon Mar 09 23:39:52 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,69182,nan,nan,nan,0.0
"RT @MattNorlander: Significant news developing. This is the governor of Ohio, the state that is home to the First Four one week from today…",139,1237510864955002881,Tue Mar 10 22:49:16 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,217,nan,nan,nan,0.3125
RT @Fischblog: Grad gesehen: Laut RKI ist bei den stichprobenartigen Sentineluntersuchungen (die man zur Überwachung von Influenza nutzt) b…,140,1237713094379556865,Wed Mar 11 12:12:51 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,68,nan,nan,nan,-0.5
"RT @HamiltonCntyOH: Based on advice from ⁦@HamCoHealth and⁩ ⁦@HCEMA⁩, and due to community spread of #COVID19 in Ohio, Hamilton County Comm…",140,1238154713218060290,Thu Mar 12 17:27:42 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,6,nan,nan,nan,-0.125
"RT @codeofvets: You're right @JZarif, the horrid #coronavirus doesn't discriminate... but YOU do!!!  You are holding Navy Veteran @FreeMike…",140,1238173129035272192,Thu Mar 12 18:40:52 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,69,nan,nan,nan,0.14285714285714285
"RT @ClausKleber: In dieser Wahnsinns Woche war in meinen Augen das hier die wichtigste Journal-Minute. Es gilt, #coronavirus zu verstehen.…",139,1239172012406423552,Sun Mar 15 12:50:05 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,1168,nan,nan,nan,0.17500000000000002
"RT @EFEnoticias: El Gobierno ordena ahora el cierre de peluquerías en toda España #coronavirus 

https://t.co/YxgiPL4hqH",120,1239272384483536902,Sun Mar 15 19:28:55 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,97,nan,nan,nan,0.0
"RT @NydiaVelazquez: Last week, @Ayanna Pressley, @AOC &amp; @RashidaTlaib &amp; I penned a letter to the Director of the Fed. Bureau of Prisons ask…",148,1239648181618708480,Mon Mar 16 20:22:12 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,623,nan,nan,nan,0.0
"RT @stopmaremortum: 👉🏿No ignorem el que està passant a la frontera grecoturca. Imprescindible @javierbauluz.
#DretsHumans #DretAMigrar 
#Dr…",140,1239831447659298818,Tue Mar 17 08:30:26 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,16,nan,nan,nan,0.0
https://t.co/LYUSiT9zi9 https://t.co/ZkvUq4Wruu,47,1240278886816104449,Wed Mar 18 14:08:24 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,nan,nan,nan,0.0
"RT @santis_looking: @elvillegaschile “LA REFORMA A CARABINEROS” es la destrucción por medios  jurídicos de carabineros, para alegría y sati…",140,1240303047588397065,Wed Mar 18 15:44:24 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,74,nan,nan,nan,0.5
RT @SimranRoohi: #Vancouver is a ghost town. So eerie out here. I have never seen the city like this. #Covid19 https://t.co/GNTErdmLJW,134,1240502443772981250,Thu Mar 19 04:56:44 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,16,nan,nan,nan,-0.5
RT @DDNewslive: German Chancellor #AngelaMerkel says Germany is facing its greatest challenge since Second World War in the struggle agains…,140,1240541151435735040,Thu Mar 19 07:30:33 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,57,nan,nan,nan,0.3333333333333333
"RT @sushmitadevinc: I agree, we must stay isolated &amp; indoors to fulfill our duty. The legislature should pass a bill to ensure all departme…",144,1240896102691295232,Fri Mar 20 07:01:00 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,300,nan,nan,nan,0.0
RT @SenJackyRosen: Atención nevadenses – el Departamento de Salud y Servicios Sociales de Nevada tiene nueva información importante sobre e…,140,1241209420975128576,Sat Mar 21 03:46:01 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,7,nan,nan,nan,0.1787878787878788
RT @CrowDits: Hampir seminggu para tenaga medis China tiba di Italia utk mengurangi wabah #COVID19. Tp mereka keliatan putus asa. Social di…,140,1241210553487376384,Sat Mar 21 03:50:31 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,44760,nan,nan,nan,-0.09333333333333334
"RT @tengbiao: 一個叫Freedom Watch的組織把中國政府告上德州北區聯邦法院，起訴書已在法院備案。
訴求的重點是違背有關生化武器的國際條約。求償20萬億美元。
被告四個：中國政府、中國人民解放軍、武漢病毒研究所及其所長。
#coronavirus #Covi…",140,1241296964093792256,Sat Mar 21 09:33:53 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,221,nan,nan,nan,0.0
RT @morphonios: The Federal Aviation Administration has just announced that they are suspending all commercial flights to New York City and…,140,1241504871209144326,Sat Mar 21 23:20:01 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,11,nan,nan,nan,0.06818181818181818
RT @SosValpo: #URGENTE Personal de Hospital Gustavo Fricke de Viña del Mar realizan llamado a Carabineros para informar q paciente diagnost…,140,1241555058015309826,Sun Mar 22 02:39:27 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,1764,nan,nan,nan,0.0
RT @ashokgehlot51: मेरी अपील है कि लॉक डाउन के दौरान बंद रहने वाली फैक्ट्रियों में किसी भी मजदूर को नौकरी से नहीं निकाला जाए तथा उन्हें इस…,139,1241561661154054144,Sun Mar 22 03:05:41 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,5421,nan,nan,nan,-0.1277777777777778
RT @schestowitz: US overtakes #spain for #coronavirus cases faster than I even imagined it would. Too late in testing people. Who knows how…,140,1241565021102051339,Sun Mar 22 03:19:02 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,8,nan,nan,nan,-0.3
"RT @aadp: Have you done your part to help our patients not be susceptible to catching diseases like #coronavirus?

Our patients have a hard…",140,1241592198560395264,Sun Mar 22 05:07:02 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,2,nan,nan,nan,0.15416666666666665
